_source_row,order_id,order_date,customer_id,country,product_id,quantity,unit_price,discount_pct,status,rejection_reason,order_id_raw,order_date_raw,customer_id_raw,country_raw,product_id_raw,quantity_raw,unit_price_raw,discount_pct_raw,status_raw
260737,214629,2022-04-03,26387,Austria,1462,2,159.23,9.26,shipped,exact_duplicate_copy,,,,,,,,,
260738,212074,2024-10-20,7243,Germany,128,1,335.49,6.14,Completed,exact_duplicate_copy,,,,,,,,,
260739,210475,2018-12-28,44208,GER,913,3,130.24,13.16,done,exact_duplicate_copy,,,,,,,,,
260740,211300,29/04/2016,3973,Italy,1056,608,161.3,20.21,done,exact_duplicate_copy,,,,,,,,,
260741,197926,2017/09/20,12542,austria,1230,3,272.6,12.85,Done,exact_duplicate_copy,,,,,,,,,
260742,203023,2023-05-30,28662,france,1998,4,103.08,1.28,CANCELLED,exact_duplicate_copy,,,,,,,,,
260743,224237,2019/07/20,18376,pl,1841,2,89.1,7.1,COMPLETED,exact_duplicate_copy,,,,,,,,,
260744,162338,2022/09/11,59426,SK,1757,4,275.96,0.5,Done,exact_duplicate_copy,,,,,,,,,
260745,192153,2017-05-18,33705,netherlands,812,2,183.06,15.28,COMPLETED,exact_duplicate_copy,,,,,,,,,
260746,188748,2017-10-31,36171,NL,1398,5,380.7,12.14,shipped,exact_duplicate_copy,,,,,,,,,
260747,123986,2023/11/17,59219,DE,908,1,212.13,13.12,CANCELLED,exact_duplicate_copy,,,,,,,,,
260748,91868,2021-11-09,15683,ES,1286,3,308.84,16.51,Shipped,exact_duplicate_copy,,,,,,,,,
260749,119232,2021-08-28,51250,Italy,1689,2,100.93,22.58,done,exact_duplicate_copy,,,,,,,,,
260750,59082,2021-02-11,15020,Holland,414,3,222.51,5.56,Shipped,exact_duplicate_copy,,,,,,,,,
260751,9165,2024/10/16,42015,netherlands,1606,4,135.18,15.2,shipped,exact_duplicate_copy,,,,,,,,,
260752,215202,2022-10-09,30322,ES,581,5,336.77,23.18,Shipped,exact_duplicate_copy,,,,,,,,,
260753,128549,2016-01-24,55590,sweden,2120,2,213.66,20.88,done,exact_duplicate_copy,,,,,,,,,
260754,243108,2015-12-01,50031,CZ,2151,2,142.79,12.92,completed,exact_duplicate_copy,,,,,,,,,
260755,115852,2019-09-09,53690,spain,2290,2,89.17,10.94,SHIP,exact_duplicate_copy,,,,,,,,,
260756,160948,2016-07-16,37953,Holland,15,2,172.84,12.54,completed,exact_duplicate_copy,,,,,,,,,
260757,103569,2020-11-28,33064,italy,2432,3,121.36,24.38,completed,exact_duplicate_copy,,,,,,,,,
260758,99737,2018-12-16,27573,FR,999,4,171.84,0.0,Completed,exact_duplicate_copy,,,,,,,,,
260759,221222,2024-05-21,25108,italy,1680,2,127.06,25.59,Shipped,exact_duplicate_copy,,,,,,,,,
260760,14002,29-06-2017,50230,Netherlands,1715,3,124.82,5.33,Done,exact_duplicate_copy,,,,,,,,,
260761,113610,2019.12.18,58232,france,371,4,120.3,9.16,DONE,exact_duplicate_copy,,,,,,,,,
260762,16264,2017/02/16,10295,Austria,303,4,205.19,13.01,done,exact_duplicate_copy,,,,,,,,,
260763,12215,2019/04/09,41180,austria,1941,3,189.07,25.16,Shipped,exact_duplicate_copy,,,,,,,,,
260764,132986,2016/06/26,4323,slovak,1885,7,290.67,14.25,shipped,exact_duplicate_copy,,,,,,,,,
260765,214889,2017-05-10,59093,Spain,2195,3,290.82,8.23,complete,exact_duplicate_copy,,,,,,,,,
260766,200051,2018-09-21,12727,france,1558,7,425.25,3.13,Shipped,exact_duplicate_copy,,,,,,,,,
260767,241381,2022-03-26,59823,SK,519,1,134.56,18.33,Shipped,exact_duplicate_copy,,,,,,,,,
260768,46103,2017/01/30,9302,CZ,795,4,98.16,25.87,Shipped,exact_duplicate_copy,,,,,,,,,
260769,186452,2023-11-27,15730,germany,969,1,126.69,16.04,complete,exact_duplicate_copy,,,,,,,,,
260770,55672,2020-10-08,42805,ES,845,2,233.93,17.2,complete,exact_duplicate_copy,,,,,,,,,
260771,248458,2022-11-28,6247,IT,1946,2,297.49,0.0,Shipped,exact_duplicate_copy,,,,,,,,,
260772,41368,27-03-2020,32953,FR,1301,5,163.71,0.0,DONE,exact_duplicate_copy,,,,,,,,,
260773,208055,18-10-2023,32464,netherlands,1919,2,58.02,25.61,Completed,exact_duplicate_copy,,,,,,,,,
260774,245522,2017-02-01,58644,France,1039,1,125.52,14.48,Completed,exact_duplicate_copy,,,,,,,,,
260775,184988,2024.01.31,53588,Polska,548,4,170.79,27.58,COMPLETED,exact_duplicate_copy,,,,,,,,,
260776,186561,2018/10/29,33382,France,75,3,242.86,13.65,shipped,exact_duplicate_copy,,,,,,,,,
260777,73520,2016-11-28,891,Germany,854,2,153.9,10.52,completed,exact_duplicate_copy,,,,,,,,,
260778,122026,2024-11-20,2898,France,417,4,145.58,,Completed,exact_duplicate_copy,,,,,,,,,
260779,82086,2017-11-18,48553,France,654,2,144.09,9.33,complete,exact_duplicate_copy,,,,,,,,,
260780,162612,2021/05/09,4569,CZ,1272,5,219.54,22.69,CANCELLED,exact_duplicate_copy,,,,,,,,,
