_source_row,product_id,category,sub_category,base_price,launch_date,product_id_raw,category_raw,sub_category_raw,base_price_raw,launch_date_raw,category_unrecognized_flag,category_missing_flag,sub_category_unrecognized_flag,sub_category_missing_flag,base_price_invalid_format_flag,base_price_non_positive_flag,launch_date_status,launch_date_format,launch_date_ambiguous_flag
1808,1808,Kids,Sleepwear,48.68,,1808,Kids,Sleepwear,48.68,,False,False,False,False,False,False,missing,missing,False
1809,1809,Women,Activewear,144.43,2018-11-20,1809,Women,Activewear,144.43,2018-11-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1810,1810,Accessories,Scarves,149.43,2015-06-20,1810,Accessories,Scarves,149.43,2015-06-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1811,1811,Men,Activewear,90.5,2022-05-18,1811,Men,Activewear,90.5,2022/05/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1812,1812,Shoes,Loafers,281.47,2020-05-09,1812,Shoes,Loafers,281.47,2020-05-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1813,1813,Shoes,Boots,303.11,2019-10-04,1813,Shoes,Boots,303.11,04-10-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1814,1814,Kids,Tops,81.69,2024-12-15,1814,Kids,Tops,81.69,2024-12-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1815,1815,Accessories,Scarves,128.75,2016-10-15,1815,Accessories,Scarves,128.75,2016-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1816,1816,Women,Tops,230.36,2024-09-09,1816,Women,Tops,230.36,2024/09/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1817,1817,Men,T-Shirts,141.33,2021-10-21,1817,Men,T-Shirts,141.33,2021-10-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1818,1818,Men,Outerwear,194.71,2017-03-18,1818,Men,Outerwear,194.71,2017/03/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1819,1819,Women,Lingerie,149.8,2021-10-14,1819,Women,Lingerie,149.8,2021-10-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1820,1820,Men,Shirts,140.9,2022-07-23,1820,Men,Shirts,140.9,2022-07-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1821,1821,Men,Activewear,128.03,2018-08-17,1821,Men,Activewear,128.03,2018-08-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1822,1822,Shoes,Heels,238.85,2018-06-14,1822,Shoes,Heels,238.85,2018-06-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1823,1823,Men,Outerwear,206.32,2023-05-09,1823,Men,Outerwear,206.32,2023/05/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1824,1824,Accessories,Belts,114.48,2016-08-08,1824,Accessories,Belts,114.48,2016/08/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1825,1825,Shoes,Loafers,150.08,2015-02-18,1825,Shoes,Loafers,150.08,2015-02-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1826,1826,Accessories,Belts,87.52,2021-08-29,1826,Accessories,Belts,87.52,2021/08/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1827,1827,Women,Lingerie,197.76,2024-01-25,1827,Women,Lingerie,197.76,2024-01-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1828,1828,Accessories,Hats,175.32,2020-01-04,1828,Accessories,Hats,175.32,2020-01-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1829,1829,Shoes,Sneakers,241.65,2016-05-08,1829,Shoes,Sneakers,241.65,2016-05-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1830,1830,Accessories,Jewelry,108.39,2020-05-23,1830,Accessories,Jewelry,108.39,2020-05-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1831,1831,Men,Jeans,190.65,2017-07-09,1831,Men,Jeans,190.65,09-07-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1832,1832,Accessories,Belts,112.82,2023-04-11,1832,Accessories,Belts,112.82,2023-04-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1833,1833,Kids,Shoes,81.49,2021-02-14,1833,Kids,Shoes,81.49,2021-02-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1834,1834,Women,Lingerie,136.87,2018-05-14,1834,Women,Lingerie,136.87,2018-05-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1835,1835,Kids,Shoes,121.69,2021-03-31,1835,Kids,Shoes,121.69,2021-03-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1836,1836,Women,Jeans,65.74,2021-09-02,1836,Women,Jeans,65.74,2021-09-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1837,1837,Accessories,Scarves,143.94,2021-10-15,1837,Accessories,Scarves,143.94,2021-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1838,1838,Men,Jeans,141.45,2018-08-30,1838,Men,Jeans,141.45,2018/08/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1839,1839,Men,Suits,143.59,2020-09-15,1839,Men,Suits,143.59,15-09-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1840,1840,Kids,Outerwear,128.08,2015-06-06,1840,Kids,Outerwear,128.08,2015-06-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1841,1841,Kids,Tops,73.93,2019-01-14,1841,Kids,Tops,73.93,2019-01-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1842,1842,Women,Jeans,149.4,2018-10-12,1842,Women,Jeans,149.4,12-10-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1843,1843,Accessories,Hats,116.09,2020-05-07,1843,Accessories,Hats,116.09,2020-05-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1844,1844,Accessories,Belts,132.42,2024-07-02,1844,Accessories,Belts,132.42,2024/07/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1845,1845,Shoes,Boots,195.7,2024-07-15,1845,Shoes,Boots,195.7,2024.07.15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1846,1846,Shoes,Heels,133.44,2019-11-01,1846,Shoes,Heels,133.44,01-11-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1847,1847,Kids,Tops,70.52,2021-06-18,1847,Kids,Tops,70.52,2021-06-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1848,1848,Kids,Tops,118.83,2016-01-31,1848,Kids,Tops,118.83,31-01-2016,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1849,1849,Kids,Sleepwear,91.68,2019-10-28,1849,Kids,Sleepwear,91.68,2019/10/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1850,1850,Women,Jeans,200.3,2021-11-17,1850,Women,Jeans,200.3,2021-11-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1851,1851,Women,Outerwear,168.24,2021-10-30,1851,Women,Outerwear,168.24,30-10-2021,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1852,1852,Men,Activewear,133.62,2024-08-20,1852,Men,Activewear,133.62,2024/08/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1853,1853,Kids,Outerwear,127.75,2019-08-31,1853,Kids,Outerwear,127.75,2019/08/31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1854,1854,Women,Jeans,171.53,2024-01-30,1854,Women,Jeans,171.53,2024-01-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1855,1855,Women,Jeans,160.05,2024-10-15,1855,Women,Jeans,160.05,2024-10-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1856,1856,Accessories,Jewelry,152.88,2020-09-20,1856,Accessories,Jewelry,152.88,2020-09-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1857,1857,Men,T-Shirts,131.11,2015-12-01,1857,Men,T-Shirts,131.11,2015-12-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1858,1858,Kids,Bottoms,76.62,,1858,Kids,Bottoms,76.62,,False,False,False,False,False,False,missing,missing,False
1859,1859,Kids,Sleepwear,90.23,2022-08-25,1859,Kids,Sleepwear,90.23,2022/08/25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1860,1860,Shoes,Loafers,220.01,2020-10-22,1860,Shoes,Loafers,220.01,2020-10-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1861,1861,Shoes,Sneakers,234.28,2024-05-13,1861,Shoes,Sneakers,234.28,2024-05-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1862,1862,Men,Suits,243.67,2023-02-28,1862,Men,Suits,243.67,2023-02-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1863,1863,Accessories,Hats,130.09,2015-08-19,1863,Accessories,Hats,130.09,2015-08-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1864,1864,Men,T-Shirts,64.88,2023-08-13,1864,Men,T-Shirts,64.88,13-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1865,1865,Accessories,Hats,129.79,2018-07-29,1865,Accessories,Hats,129.79,2018-07-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1866,1866,Kids,Shoes,90.85,2023-03-11,1866,Kids,Shoes,90.85,2023-03-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1867,1867,Women,Dresses,181.96,2020-01-29,1867,Women,Dresses,181.96,2020-01-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1868,1868,Shoes,Sneakers,233.53,2019-07-22,1868,Shoes,Sneakers,233.53,2019.07.22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1869,1869,Women,Lingerie,178.71,2015-09-22,1869,Women,Lingerie,178.71,22-09-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1870,1870,Shoes,Heels,217.11,2016-03-10,1870,Shoes,Heels,217.11,2016-03-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1871,1871,Women,Outerwear,207.59,2020-12-14,1871,Women,Outerwear,207.59,2020-12-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1872,1872,Men,Jeans,138.32,2020-09-10,1872,Men,Jeans,138.32,2020-09-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1873,1873,Shoes,Boots,167.88,2020-07-20,1873,Shoes,Boots,167.88,2020-07-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1874,1874,Accessories,Jewelry,210.71,2016-07-25,1874,Accessories,Jewelry,210.71,2016-07-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1875,1875,Kids,Bottoms,73.89,2020-02-06,1875,Kids,Bottoms,73.89,2020-02-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1876,1876,Women,Outerwear,184.51,2015-08-11,1876,Women,Outerwear,184.51,2015/08/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1877,1877,Men,Jeans,100.17,2016-06-10,1877,Men,Jeans,100.17,2016-06-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1878,1878,Accessories,Belts,123.49,2019-12-27,1878,Accessories,Belts,123.49,2019-12-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1879,1879,Shoes,Sneakers,168.67,2021-03-03,1879,Shoes,Sneakers,168.67,03/03/2021,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1880,1880,Women,Lingerie,160.09,2021-07-22,1880,Women,Lingerie,160.09,2021-07-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1881,1881,Men,T-Shirts,201.8,2024-10-27,1881,Men,T-Shirts,201.8,2024-10-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1882,1882,Men,Shirts,178.88,2023-07-18,1882,Men,Shirts,178.88,2023-07-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1883,1883,Women,Jeans,205.58,2018-10-19,1883,Women,Jeans,205.58,2018-10-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1884,1884,Accessories,Hats,66.86,2022-10-30,1884,Accessories,Hats,66.86,30-10-2022,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1885,1885,Shoes,Boots,321.03,2015-12-16,1885,Shoes,Boots,321.03,2015/12/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1886,1886,Women,Activewear,126.37,2023-07-29,1886,Women,Activewear,126.37,2023-07-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1887,1887,Shoes,Boots,304.07,,1887,Shoes,Boots,304.07,,False,False,False,False,False,False,missing,missing,False
1888,1888,Kids,Tops,112.98,2022-08-08,1888,Kids,Tops,112.98,2022-08-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1889,1889,Women,Jeans,205.98,2024-09-15,1889,Women,Jeans,205.98,2024-09-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1890,1890,Kids,Outerwear,70.76,2022-01-12,1890,Kids,Outerwear,70.76,2022/01/12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1891,1891,Women,Tops,186.82,2024-03-15,1891,Women,Tops,186.82,2024/03/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1892,1892,Men,Suits,141.16,2015-02-07,1892,Men,Suits,141.16,2015-02-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1893,1893,Accessories,Bags,120.87,2016-09-15,1893,Accessories,Bags,120.87,2016.09.15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1894,1894,Shoes,Sneakers,206.26,2021-04-06,1894,Shoes,Sneakers,206.26,2021/04/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1895,1895,Women,Outerwear,88.26,2020-05-28,1895,Women,Outerwear,88.26,2020-05-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1896,1896,Accessories,Hats,153.65,,1896,Accessories,Hats,153.65,,False,False,False,False,False,False,missing,missing,False
1897,1897,Kids,Bottoms,88.18,2022-03-09,1897,Kids,Bottoms,88.18,2022/03/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1898,1898,Accessories,Belts,105.46,2015-08-03,1898,Accessories,Belts,105.46,2015-08-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1899,1899,Shoes,Sneakers,189.18,2024-11-28,1899,Shoes,Sneakers,189.18,2024/11/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1900,1900,Men,Activewear,174.34,2016-07-25,1900,Men,Activewear,174.34,25/07/2016,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1901,1901,Kids,Bottoms,69.89,2019-06-16,1901,Kids,Bottoms,69.89,2019-06-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1902,1902,Kids,Tops,39.26,,1902,Kids,Tops,39.26,,False,False,False,False,False,False,missing,missing,False
1903,1903,Shoes,Boots,242.39,2020-02-21,1903,Shoes,Boots,242.39,2020-02-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1904,1904,Men,T-Shirts,180.76,2022-06-10,1904,Men,T-Shirts,180.76,2022-06-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1905,1905,Men,Jeans,152.01,,1905,Men,Jeans,152.01,,False,False,False,False,False,False,missing,missing,False
1906,1906,Men,T-Shirts,114.08,2024-06-27,1906,Men,T-Shirts,114.08,2024/06/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1907,1907,Men,Jeans,163.56,2019-08-22,1907,Men,Jeans,163.56,22-08-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1908,1908,Women,Tops,114.1,2024-10-16,1908,Women,Tops,114.1,16-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1909,1909,Women,Tops,133.77,2020-03-02,1909,Women,Tops,133.77,2020-03-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1910,1910,Accessories,Belts,97.48,2023-12-08,1910,Accessories,Belts,97.48,2023-12-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1911,1911,Women,Dresses,217.98,2022-04-30,1911,Women,Dresses,217.98,2022-04-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1912,1912,Accessories,Hats,109.12,2016-04-30,1912,Accessories,Hats,109.12,2016-04-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1913,1913,Women,Jeans,159.85,2021-06-09,1913,Women,Jeans,159.85,2021-06-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1914,1914,Shoes,Sandals,327.51,2023-10-14,1914,Shoes,Sandals,327.51,2023-10-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1915,1915,Men,Outerwear,174.1,2016-04-13,1915,Men,Outerwear,174.1,2016-04-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1916,1916,Kids,Outerwear,97.63,2023-05-22,1916,Kids,Outerwear,97.63,2023/05/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1917,1917,Men,Outerwear,145.21,2016-01-21,1917,Men,Outerwear,145.21,2016-01-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1918,1918,Kids,Tops,76.58,2023-09-18,1918,Kids,Tops,76.58,2023-09-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1919,1919,Kids,Sleepwear,40.81,2022-11-21,1919,Kids,Sleepwear,40.81,2022/11/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1920,1920,Kids,Tops,111.8,2016-07-08,1920,Kids,Tops,111.8,2016/07/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1921,1921,Men,Suits,177.93,2022-04-07,1921,Men,Suits,177.93,2022-04-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1922,1922,Kids,Shoes,85.97,2016-03-02,1922,Kids,Shoes,85.97,2016/03/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1923,1923,Accessories,Scarves,115.88,2020-09-06,1923,Accessories,Scarves,115.88,2020-09-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1924,1924,Kids,Outerwear,106.56,2024-03-28,1924,Kids,Outerwear,106.56,28-03-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1925,1925,Men,Jeans,97.81,2017-01-22,1925,Men,Jeans,97.81,2017-01-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1926,1926,Women,Lingerie,153.46,2016-09-26,1926,Women,Lingerie,153.46,2016-09-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1927,1927,Men,Jeans,114.55,2019-03-25,1927,Men,Jeans,114.55,25/03/2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1928,1928,Women,Jeans,259.72,2018-09-08,1928,Women,Jeans,259.72,2018.09.08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1929,1929,Women,Activewear,219.4,2015-06-27,1929,Women,Activewear,219.4,2015/06/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1930,1930,Accessories,Jewelry,53.92,2019-07-24,1930,Accessories,Jewelry,53.92,2019-07-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1931,1931,Women,Lingerie,111.88,2017-08-06,1931,Women,Lingerie,111.88,06-08-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1932,1932,Kids,Tops,87.02,2016-03-30,1932,Kids,Tops,87.02,2016-03-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1933,1933,Accessories,Jewelry,105.83,2017-10-05,1933,Accessories,Jewelry,105.83,2017-10-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1934,1934,Accessories,Bags,80.27,2015-03-17,1934,Accessories,Bags,80.27,2015-03-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1935,1935,Women,Outerwear,267.51,2024-02-25,1935,Women,Outerwear,267.51,2024.02.25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1936,1936,Women,Lingerie,194.06,2024-12-10,1936,Women,Lingerie,194.06,2024-12-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1937,1937,Men,Activewear,178.99,2018-09-04,1937,Men,Activewear,178.99,2018-09-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1938,1938,Kids,Shoes,74.43,2023-10-08,1938,Kids,Shoes,74.43,2023-10-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1939,1939,Accessories,Belts,141.67,2019-08-13,1939,Accessories,Belts,141.67,2019-08-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1940,1940,Men,Jeans,144.78,2024-02-15,1940,Men,Jeans,144.78,2024-02-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1941,1941,Women,Tops,167.25,2016-09-24,1941,Women,Tops,167.25,2016-09-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1942,1942,Men,Outerwear,184.44,2017-11-05,1942,Men,Outerwear,184.44,05-11-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1943,1943,Accessories,Scarves,71.13,2022-05-26,1943,Accessories,Scarves,71.13,2022-05-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1944,1944,Women,Jeans,251.87,2017-03-15,1944,Women,Jeans,251.87,2017-03-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1945,1945,Men,Suits,167.3,2023-03-28,1945,Men,Suits,167.3,2023/03/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1946,1946,Women,Jeans,237.64,2019-04-05,1946,Women,Jeans,237.64,2019-04-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1947,1947,Women,Tops,131.61,2019-01-15,1947,Women,Tops,131.61,2019-01-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1948,1948,Accessories,Bags,92.31,2019-07-14,1948,Accessories,Bags,92.31,2019-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1949,1949,Women,Outerwear,127.71,2022-12-24,1949,Women,Outerwear,127.71,2022-12-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1950,1950,Men,T-Shirts,170.01,2015-01-21,1950,Men,T-Shirts,170.01,2015-01-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1951,1951,Accessories,Jewelry,121.98,2022-07-05,1951,Accessories,Jewelry,121.98,2022-07-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1952,1952,Shoes,Boots,194.46,2022-10-17,1952,Shoes,Boots,194.46,2022-10-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1953,1953,Women,Jeans,134.37,2023-03-19,1953,Women,Jeans,134.37,2023-03-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1954,1954,Kids,Sleepwear,61.5,2024-12-19,1954,Kids,Sleepwear,61.5,2024-12-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1955,1955,Accessories,Scarves,118.55,2022-10-28,1955,Accessories,Scarves,118.55,2022-10-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1956,1956,Kids,Tops,79.52,2020-04-15,1956,Kids,Tops,79.52,2020-04-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1957,1957,Kids,Outerwear,74.57,2019-08-30,1957,Kids,Outerwear,74.57,2019-08-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1958,1958,Kids,Tops,124.81,2018-11-19,1958,Kids,Tops,124.81,2018-11-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1959,1959,Shoes,Sneakers,215.47,2023-04-10,1959,Shoes,Sneakers,215.47,2023-04-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1960,1960,Women,Outerwear,237.15,2018-12-05,1960,Women,Outerwear,237.15,2018.12.05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1961,1961,Accessories,Bags,104.0,2020-09-22,1961,Accessories,Bags,104.0,22-09-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1962,1962,Accessories,Belts,127.34,2015-12-17,1962,Accessories,Belts,127.34,2015-12-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1963,1963,Women,Outerwear,177.5,2018-03-05,1963,Women,Outerwear,177.5,05-03-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1964,1964,Accessories,Scarves,69.07,2017-08-30,1964,Accessories,Scarves,69.07,2017-08-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1965,1965,Accessories,Hats,162.85,2019-05-09,1965,Accessories,Hats,162.85,2019-05-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1966,1966,Shoes,Sneakers,212.57,2020-01-09,1966,Shoes,Sneakers,212.57,2020-01-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1967,1967,Men,Suits,189.86,2022-03-02,1967,Men,Suits,189.86,02-03-2022,False,False,False,False,False,False,valid,DD-MM-YYYY,True
1968,1968,Kids,Shoes,73.08,2019-04-27,1968,Kids,Shoes,73.08,2019-04-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1969,1969,Accessories,Jewelry,115.05,2016-07-03,1969,Accessories,Jewelry,115.05,2016-07-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1970,1970,Women,Activewear,140.99,2020-06-14,1970,Women,Activewear,140.99,2020-06-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1971,1971,Accessories,Hats,157.08,2015-07-19,1971,Accessories,Hats,157.08,2015-07-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1972,1972,Accessories,Jewelry,129.34,2023-06-29,1972,Accessories,Jewelry,129.34,2023.06.29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1973,1973,Shoes,Heels,240.19,2022-09-15,1973,Shoes,Heels,240.19,2022-09-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1974,1974,Men,Shirts,214.33,2017-04-02,1974,Men,Shirts,214.33,2017-04-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1975,1975,Kids,Shoes,116.02,2017-08-19,1975,Kids,Shoes,116.02,2017-08-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1976,1976,Women,Tops,214.44,2015-04-12,1976,Women,Tops,214.44,2015/04/12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1977,1977,Accessories,Jewelry,77.35,2018-08-24,1977,Accessories,Jewelry,77.35,2018/08/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1978,1978,Men,Outerwear,132.17,2015-05-20,1978,Men,Outerwear,132.17,2015-05-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1979,1979,Women,Lingerie,134.83,2024-05-13,1979,Women,Lingerie,134.83,2024/05/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1980,1980,Shoes,Heels,260.01,2016-05-05,1980,Shoes,Heels,260.01,2016-05-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1981,1981,Shoes,Heels,229.39,2021-08-05,1981,Shoes,Heels,229.39,2021-08-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1982,1982,Shoes,Boots,143.52,2020-09-14,1982,Shoes,Boots,143.52,2020-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1983,1983,Women,Lingerie,171.51,2017-05-15,1983,Women,Lingerie,171.51,2017-05-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1984,1984,Shoes,Sneakers,137.82,2023-01-31,1984,Shoes,Sneakers,137.82,2023/01/31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1985,1985,Shoes,Heels,217.08,2016-02-02,1985,Shoes,Heels,217.08,2016/02/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1986,1986,Shoes,Boots,128.95,,1986,Shoes,Boots,128.95,,False,False,False,False,False,False,missing,missing,False
1987,1987,Accessories,Hats,135.86,2022-05-28,1987,Accessories,Hats,135.86,2022/05/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1988,1988,Men,Jeans,175.12,2021-05-09,1988,Men,Jeans,175.12,2021/05/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
