_source_row,product_id,warehouse_country,stock_quantity,last_stock_update,product_id_raw,warehouse_country_raw,stock_quantity_raw,last_stock_update_raw,warehouse_country_unrecognized_flag,warehouse_country_missing_flag,stock_invalid_format_flag,stock_fractional_flag,stock_zero_flag,stock_negative_flag,last_stock_update_status,last_stock_update_format,last_stock_update_ambiguous_flag,days_since_stock_update,stock_update_after_reference_flag,stale_stock_update_review_flag,missing_product_reference_flag,stock_review_flag
3329,2225,Poland,286,2023-10-13,2225,PL,286,2023/10/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,445.0,False,True,False,True
3330,2226,Czech Republic,118,2023-06-25,2226,czechia,118,2023-06-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,555.0,False,True,False,True
3331,2227,Czech Republic,12,2023-10-08,2227,CZ,12,08-10-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,450.0,False,True,False,True
3332,2227,Poland,0,2023-10-04,2227,POL,0,2023.10.04,False,False,False,False,True,False,valid,YYYY-MM-DD,False,454.0,False,True,False,True
3333,2228,Germany,129,2024-03-23,2228,DE,129,2024-03-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,283.0,False,True,False,True
3334,2229,Germany,263,2024-12-02,2229,Germany,263,2024-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,29.0,False,False,False,True
3335,2230,Czech Republic,161,2024-10-16,2230,Czech,161,16-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,76.0,False,False,False,True
3336,2231,Poland,293,2023-08-28,2231,pl,293,2023-08-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,491.0,False,True,False,True
3337,2232,Poland,17,2024-03-02,2232,Polska,17,2024/03/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,304.0,False,True,False,True
3338,2232,Czech Republic,0,2024-11-08,2232,CZ,0,08-11-2024,False,False,False,False,True,False,valid,DD-MM-YYYY,True,53.0,False,False,False,True
3339,2233,Germany,187,2024-06-21,2233,Germany,187,2024-06-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,193.0,False,True,False,True
3340,2234,Germany,412,2023-08-14,2234,GER,412,14-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,505.0,False,True,False,True
3341,2235,Czech Republic,165,2024-01-28,2235,czechia,165,2024-01-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,338.0,False,True,False,True
3342,2236,Czech Republic,208,2024-07-12,2236,Czechia,208,2024-07-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,172.0,False,True,False,True
3343,2236,Germany,308,2024-12-08,2236,germany,308,08-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,23.0,False,False,False,True
3344,2237,Germany,3,2024-04-20,2237,Germany,3,2024-04-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,255.0,False,True,False,True
3345,2237,Czech Republic,46,2024-01-15,2237,Czechia,46,2024-01-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,351.0,False,True,False,True
3346,2238,Poland,215,2023-10-31,2238,POL,215,2023.10.31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,427.0,False,True,False,True
3347,2238,Germany,227,2023-05-17,2238,DE,227,2023/05/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,594.0,False,True,False,True
3348,2239,Poland,287,2024-07-30,2239,Poland,287,30-07-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,154.0,False,True,False,True
3349,2240,Germany,386,2024-10-04,2240,GER,386,2024-10-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,88.0,False,False,False,True
3350,2240,Poland,218,2024-12-16,2240,POL,218,2024-12-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,15.0,False,False,False,True
3351,2241,Poland,0,2023-07-24,2241,Polska,0,2023-07-24,False,False,False,False,True,False,valid,YYYY-MM-DD,False,526.0,False,True,False,True
3353,2242,Germany,135,2023-10-11,2242,Germany,135,2023/10/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,447.0,False,True,False,True
3354,2243,Czech Republic,70,2024-01-03,2243,CZ,70,2024-01-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,363.0,False,True,False,True
3355,2244,Czech Republic,308,2024-10-31,2244,Czechia,308,2024/10/31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,61.0,False,False,False,True
3356,2244,Germany,139,2024-01-04,2244,Deutschland,139,2024-01-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,362.0,False,True,False,True
3357,2245,Germany,157,2023-11-30,2245,DE,157,2023.11.30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,397.0,False,True,False,True
3358,2245,Poland,245,2024-10-19,2245,poland,245,2024-10-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,73.0,False,False,False,True
3359,2246,Germany,192,2024-12-22,2246,Germany,192,2024-12-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,9.0,False,False,False,True
3360,2246,Poland,104,2024-01-19,2246,POL,104,2024/01/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,347.0,False,True,False,True
3361,2247,Poland,95,2024-07-13,2247,POL,95,13-07-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,171.0,False,True,False,True
3362,2247,Czech Republic,118,2024-02-12,2247,Czech,118,2024-02-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,323.0,False,True,False,True
3363,2248,Czech Republic,227,2023-11-26,2248,czechia,227,2023-11-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,401.0,False,True,False,True
3364,2248,Germany,315,2024-03-08,2248,Deutschland,315,2024-03-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,298.0,False,True,False,True
3365,2249,Poland,134,2024-03-01,2249,poland,134,2024-03-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,305.0,False,True,False,True
3366,2249,Czech Republic,116,2024-10-18,2249,Czechia,116,2024-10-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,74.0,False,False,False,True
3367,2250,Germany,263,2024-11-14,2250,germany,263,14/11/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,47.0,False,False,False,True
3368,2250,Czech Republic,53,2023-06-02,2250,Czechia,53,2023/06/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,578.0,False,True,False,True
3369,2251,Poland,428,2024-01-24,2251,PL,428,2024-01-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,342.0,False,True,False,True
3370,2251,Germany,40,2024-04-14,2251,Deutschland,40,2024/04/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,261.0,False,True,False,True
3371,2252,Germany,131,2024-06-22,2252,germany,131,2024/06/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,192.0,False,True,False,True
3372,2253,Czech Republic,0,2024-06-06,2253,Czech,0,2024.06.06,False,False,False,False,True,False,valid,YYYY-MM-DD,False,208.0,False,True,False,True
3373,2253,Poland,68,2024-01-30,2253,POL,68,2024-01-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,336.0,False,True,False,True
3374,2254,Germany,135,2024-07-15,2254,Germany,135,2024-07-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,169.0,False,True,False,True
3375,2254,Poland,19,2024-12-29,2254,poland,19,2024-12-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,2.0,False,False,False,True
3377,2256,Poland,15,2024-05-29,2256,Poland,15,2024-05-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,216.0,False,True,False,True
3378,2257,Czech Republic,46,2023-11-01,2257,Czech,46,2023-11-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,426.0,False,True,False,True
3379,2258,Czech Republic,266,2024-10-02,2258,Czech Republic,266,2024-10-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,90.0,False,False,False,True
3380,2259,Poland,38,2023-10-10,2259,Polska,38,2023-10-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,448.0,False,True,False,True
3381,2259,Czech Republic,135,2024-11-02,2259,czechia,135,2024-11-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,59.0,False,False,False,True
3382,2260,Germany,250,2023-08-05,2260,Deutschland,250,2023/08/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,514.0,False,True,False,True
3383,2260,Poland,166,2023-10-01,2260,Polska,166,2023-10-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,457.0,False,True,False,True
3384,2261,Germany,239,2023-06-25,2261,GER,239,2023-06-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,555.0,False,True,False,True
3385,2261,Czech Republic,92,2024-11-28,2261,Czech Republic,92,2024-11-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,33.0,False,False,False,True
3386,2262,Poland,299,2024-05-13,2262,pl,299,2024/05/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,232.0,False,True,False,True
3387,2262,Germany,226,2023-06-01,2262,DE,226,2023.06.01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,579.0,False,True,False,True
3388,2263,Germany,382,2024-10-26,2263,germany,382,2024-10-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,66.0,False,False,False,True
3389,2264,Poland,4,2023-10-10,2264,POL,4,2023-10-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,448.0,False,True,False,True
3390,2264,Czech Republic,272,2023-09-10,2264,czechia,272,10-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,478.0,False,True,False,True
3391,2265,Poland,11,2023-12-12,2265,POL,11,2023-12-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,385.0,False,True,False,True
3392,2265,Germany,136,2024-11-10,2265,Deutschland,136,2024-11-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,51.0,False,False,False,True
3393,2266,Czech Republic,108,2023-11-09,2266,czechia,108,09-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,418.0,False,True,False,True
3394,2267,Germany,265,2023-10-04,2267,DE,265,04-10-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,454.0,False,True,False,True
3395,2268,Czech Republic,244,2023-10-01,2268,Czech Republic,244,2023-10-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,457.0,False,True,False,True
3396,2269,Czech Republic,3,2024-06-27,2269,Czech,3,2024-06-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,187.0,False,True,False,True
3397,2269,Poland,265,2024-12-14,2269,Poland,265,2024-12-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,17.0,False,False,False,True
3398,2270,Poland,65,2024-04-18,2270,poland,65,2024.04.18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,257.0,False,True,False,True
3399,2270,Germany,145,2024-11-23,2270,DE,145,2024-11-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,38.0,False,False,False,True
3400,2271,Poland,277,2023-06-11,2271,Poland,277,2023/06/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,569.0,False,True,False,True
3401,2272,Poland,103,2024-03-05,2272,Polska,103,2024-03-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,301.0,False,True,False,True
3402,2272,Czech Republic,24,2024-04-21,2272,CZ,24,21-04-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,254.0,False,True,False,True
3403,2273,Czech Republic,165,2023-07-18,2273,Czech,165,2023-07-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,532.0,False,True,False,True
3404,2274,Poland,94,2023-08-20,2274,pl,94,2023-08-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,499.0,False,True,False,True
3405,2275,Germany,70,2023-06-12,2275,Deutschland,70,2023-06-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,568.0,False,True,False,True
3406,2276,Czech Republic,234,2023-09-07,2276,CZ,234,2023/09/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,481.0,False,True,False,True
3407,2277,Germany,116,2024-09-09,2277,GER,116,09-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,113.0,False,True,False,True
3408,2277,Czech Republic,188,2024-02-14,2277,Czechia,188,2024-02-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,321.0,False,True,False,True
3409,2278,Germany,192,2023-10-17,2278,Deutschland,192,2023-10-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,441.0,False,True,False,True
3410,2279,Czech Republic,208,2024-09-10,2279,Czech,208,2024/09/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,112.0,False,True,False,True
3411,2280,Germany,95,2024-04-08,2280,germany,95,2024-04-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,267.0,False,True,False,True
3412,2280,Poland,83,2024-07-07,2280,PL,83,2024-07-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,177.0,False,True,False,True
3413,2281,Germany,226,2024-10-07,2281,Germany,226,2024-10-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,85.0,False,False,False,True
3414,2282,Czech Republic,141,2024-07-19,2282,Czech Republic,141,2024-07-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,165.0,False,True,False,True
3415,2282,Poland,502,2023-12-30,2282,Polska,502,2023-12-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,367.0,False,True,False,True
3416,2283,Czech Republic,25,2024-06-23,2283,Czech Republic,25,2024-06-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,191.0,False,True,False,True
3417,2283,Germany,63,2024-11-05,2283,Germany,63,05-11-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,56.0,False,False,False,True
3418,2284,Germany,463,2023-12-15,2284,Germany,463,2023-12-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,382.0,False,True,False,True
3419,2284,Czech Republic,26,2024-11-01,2284,Czechia,26,2024-11-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,60.0,False,False,False,True
3420,2285,Czech Republic,237,2023-09-09,2285,Czech,237,2023-09-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,479.0,False,True,False,True
3421,2286,Czech Republic,349,2023-07-19,2286,Czechia,349,2023-07-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,531.0,False,True,False,True
3422,2287,Germany,0,2023-09-10,2287,Germany,0,2023/09/10,False,False,False,False,True,False,valid,YYYY-MM-DD,False,478.0,False,True,False,True
3423,2287,Czech Republic,0,2024-10-21,2287,CZ,0,2024-10-21,False,False,False,False,True,False,valid,YYYY-MM-DD,False,71.0,False,False,False,True
3424,2288,Germany,449,2023-05-23,2288,germany,449,2023/05/23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,588.0,False,True,False,True
3425,2289,Czech Republic,334,2023-11-18,2289,CZ,334,2023-11-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,409.0,False,True,False,True
3426,2289,Germany,423,2023-05-21,2289,germany,423,2023.05.21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,590.0,False,True,False,True
3427,2290,Poland,70,2023-07-11,2290,Poland,70,2023-07-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,539.0,False,True,False,True
3428,2290,Czech Republic,19,2024-03-15,2290,CZ,19,2024/03/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,291.0,False,True,False,True
3429,2291,Poland,241,2023-09-28,2291,Poland,241,2023-09-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,460.0,False,True,False,True
3430,2292,Czech Republic,142,2023-06-17,2292,Czechia,142,2023-06-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,563.0,False,True,False,True
3431,2293,Germany,251,2023-07-14,2293,GER,251,2023-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,536.0,False,True,False,True
3432,2294,Poland,168,2024-04-12,2294,POL,168,2024-04-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,263.0,False,True,False,True
3433,2294,Germany,0,2023-10-21,2294,Germany,0,2023-10-21,False,False,False,False,True,False,valid,YYYY-MM-DD,False,437.0,False,True,False,True
3434,2295,Poland,364,2024-11-07,2295,POL,364,2024.11.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,54.0,False,False,False,True
3435,2295,Czech Republic,68,2024-09-19,2295,Czech Republic,68,2024/09/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,103.0,False,True,False,True
3436,2296,Poland,0,2023-05-19,2296,Polska,0,2023-05-19,False,False,False,False,True,False,valid,YYYY-MM-DD,False,592.0,False,True,False,True
3437,2297,Poland,127,2024-11-28,2297,Polska,127,2024-11-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,33.0,False,False,False,True
3438,2298,Czech Republic,185,2024-04-16,2298,Czechia,185,16/04/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,259.0,False,True,False,True
3439,2298,Poland,164,2024-04-27,2298,POL,164,2024-04-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,248.0,False,True,False,True
3440,2299,Czech Republic,38,2024-02-09,2299,czechia,38,2024-02-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,326.0,False,True,False,True
3441,2299,Poland,226,2023-09-18,2299,Poland,226,2023-09-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,470.0,False,True,False,True
3442,2300,Czech Republic,148,2023-12-28,2300,czechia,148,2023-12-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,369.0,False,True,False,True
3443,2300,Germany,0,2023-09-13,2300,Germany,0,2023.09.13,False,False,False,False,True,False,valid,YYYY-MM-DD,False,475.0,False,True,False,True
3444,2301,Czech Republic,40,2023-12-28,2301,CZ,40,2023-12-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,369.0,False,True,False,True
3445,2302,Poland,297,2024-02-09,2302,PL,297,2024/02/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,326.0,False,True,False,True
3446,2303,Poland,212,2024-02-02,2303,Polska,212,2024/02/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,333.0,False,True,False,True
3447,2304,Czech Republic,153,2024-06-11,2304,czechia,153,2024/06/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,203.0,False,True,False,True
3448,2305,Germany,260,2024-12-18,2305,Deutschland,260,18/12/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,13.0,False,False,False,True
3449,2305,Poland,54,2023-11-08,2305,poland,54,2023-11-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,419.0,False,True,False,True
3450,2306,Poland,283,2024-08-03,2306,Poland,283,2024-08-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,150.0,False,True,False,True
3451,2307,Poland,0,2024-07-13,2307,Poland,0,2024.07.13,False,False,False,False,True,False,valid,YYYY-MM-DD,False,171.0,False,True,False,True
3452,2308,Poland,144,2024-06-26,2308,POL,144,2024/06/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,188.0,False,True,False,True
3453,2309,Czech Republic,0,2024-09-10,2309,Czech,0,2024-09-10,False,False,False,False,True,False,valid,YYYY-MM-DD,False,112.0,False,True,False,True
3454,2309,Germany,308,2023-08-14,2309,DE,308,2023-08-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,505.0,False,True,False,True
3455,2310,Germany,366,2023-07-01,2310,GER,366,2023-07-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,549.0,False,True,False,True
3456,2310,Czech Republic,25,2023-07-29,2310,czechia,25,2023-07-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,521.0,False,True,False,True
3457,2311,Poland,195,2024-07-01,2311,poland,195,2024-07-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,183.0,False,True,False,True
3458,2312,Poland,111,2024-02-13,2312,POL,111,2024-02-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,322.0,False,True,False,True
3459,2313,Germany,287,2023-12-21,2313,Germany,287,2023/12/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,376.0,False,True,False,True
3460,2313,Czech Republic,254,2024-11-24,2313,Czechia,254,2024-11-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,37.0,False,False,False,True
3461,2314,Germany,111,2023-12-23,2314,GER,111,2023-12-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,374.0,False,True,False,True
3462,2314,Poland,349,2024-08-02,2314,POL,349,2024-08-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,151.0,False,True,False,True
3463,2315,Germany,130,2023-12-20,2315,germany,130,2023-12-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,377.0,False,True,False,True
3464,2316,Poland,40,2023-06-24,2316,Poland,40,2023-06-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,556.0,False,True,False,True
3465,2316,Czech Republic,469,2023-12-29,2316,Czechia,469,2023/12/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,368.0,False,True,False,True
3466,2317,Poland,55,2024-03-15,2317,POL,55,15-03-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,291.0,False,True,False,True
3467,2318,Czech Republic,113,2024-05-03,2318,Czechia,113,2024-05-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,242.0,False,True,False,True
3468,2319,Poland,323,2024-01-17,2319,pl,323,2024-01-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,349.0,False,True,False,True
3469,2319,Czech Republic,263,2024-07-05,2319,Czechia,263,2024-07-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,179.0,False,True,False,True
3470,2320,Poland,74,2024-04-07,2320,PL,74,2024-04-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,268.0,False,True,False,True
3471,2321,Czech Republic,194,2024-05-09,2321,CZ,194,2024/05/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,236.0,False,True,False,True
3472,2321,Germany,0,2024-08-18,2321,Deutschland,0,2024-08-18,False,False,False,False,True,False,valid,YYYY-MM-DD,False,135.0,False,True,False,True
3473,2322,Germany,331,2024-12-27,2322,germany,331,2024-12-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,4.0,False,False,False,True
3474,2323,Germany,378,2024-10-27,2323,DE,378,2024-10-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,65.0,False,False,False,True
3475,2324,Germany,22,2024-02-03,2324,Deutschland,22,03/02/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,332.0,False,True,False,True
3476,2324,Czech Republic,124,2023-11-15,2324,CZ,124,2023-11-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,412.0,False,True,False,True
3477,2325,Poland,247,2024-10-01,2325,pl,247,2024-10-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,91.0,False,True,False,True
3478,2326,Czech Republic,199,2024-03-26,2326,CZ,199,2024-03-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,280.0,False,True,False,True
3479,2326,Poland,351,2024-11-04,2326,PL,351,04-11-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,57.0,False,False,False,True
3480,2327,Czech Republic,206,2023-09-13,2327,Czechia,206,2023/09/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,475.0,False,True,False,True
3481,2328,Poland,307,2023-05-23,2328,pl,307,2023-05-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,588.0,False,True,False,True
3482,2328,Germany,0,2023-06-16,2328,germany,0,2023-06-16,False,False,False,False,True,False,valid,YYYY-MM-DD,False,564.0,False,True,False,True
3483,2329,Czech Republic,127,2023-06-15,2329,CZ,127,2023-06-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,565.0,False,True,False,True
3484,2330,Czech Republic,196,2024-04-15,2330,czechia,196,2024-04-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,260.0,False,True,False,True
3485,2330,Germany,94,2023-09-19,2330,GER,94,2023-09-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,469.0,False,True,False,True
3486,2331,Czech Republic,41,2024-09-26,2331,CZ,41,2024-09-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,96.0,False,True,False,True
3487,2332,Czech Republic,207,2024-08-13,2332,Czechia,207,13/08/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,140.0,False,True,False,True
3488,2332,Poland,100,2023-12-28,2332,Polska,100,2023/12/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,369.0,False,True,False,True
3489,2333,Germany,216,2024-10-24,2333,Germany,216,2024/10/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,68.0,False,False,False,True
3490,2333,Poland,66,2023-07-15,2333,PL,66,2023-07-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,535.0,False,True,False,True
3491,2334,Poland,0,2023-07-03,2334,POL,0,2023/07/03,False,False,False,False,True,False,valid,YYYY-MM-DD,False,547.0,False,True,False,True
3492,2335,Poland,171,2024-12-12,2335,poland,171,12-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,19.0,False,False,False,True
3493,2335,Czech Republic,426,2023-10-03,2335,CZ,426,2023-10-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,455.0,False,True,False,True
3494,2336,Germany,256,2024-01-31,2336,Deutschland,256,2024-01-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,335.0,False,True,False,True
3495,2336,Poland,16,2024-03-16,2336,poland,16,2024-03-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,290.0,False,True,False,True
3496,2337,Germany,177,2023-05-19,2337,Germany,177,2023/05/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,592.0,False,True,False,True
3497,2337,Poland,262,2024-09-20,2337,pl,262,2024/09/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,102.0,False,True,False,True
3498,2338,Poland,130,2024-03-07,2338,PL,130,2024-03-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,299.0,False,True,False,True
3499,2338,Czech Republic,157,2024-10-14,2338,Czechia,157,2024/10/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,78.0,False,False,False,True
3500,2339,Germany,111,2023-06-15,2339,GER,111,15-06-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,565.0,False,True,False,True
3501,2339,Poland,188,2023-06-10,2339,poland,188,2023.06.10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,570.0,False,True,False,True
3502,2340,Czech Republic,234,2023-11-02,2340,czechia,234,02-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,425.0,False,True,False,True
3503,2340,Germany,327,2024-12-13,2340,Deutschland,327,13-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,18.0,False,False,False,True
3504,2341,Czech Republic,248,2024-08-03,2341,Czech Republic,248,03-08-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,150.0,False,True,False,True
3505,2342,Czech Republic,108,2023-12-15,2342,CZ,108,2023/12/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,382.0,False,True,False,True
3506,2342,Poland,148,2024-06-24,2342,pl,148,2024-06-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,190.0,False,True,False,True
3507,2343,Czech Republic,306,2023-05-17,2343,Czechia,306,2023-05-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,594.0,False,True,False,True
3508,2344,Poland,145,2024-09-01,2344,PL,145,2024-09-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,121.0,False,True,False,True
3509,2345,Germany,71,2024-09-30,2345,DE,71,2024-09-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,92.0,False,True,False,True
3510,2345,Poland,248,2024-09-07,2345,Poland,248,2024-09-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,115.0,False,True,False,True
3511,2346,Czech Republic,89,2023-10-16,2346,CZ,89,2023-10-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,442.0,False,True,False,True
